SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,MERRA_speed,MERRA_dir
2011-07-29 12:00:00,15.54,24.62,113.61,17.21,108.64
2011-07-29 13:00:00,17.12,22.99,112.1,17.23,111.17
2011-07-29 14:00:00,15.2,23.09,105.35,17.24,113.43
2011-07-29 15:00:00,17.01,27.31,110.65,17.04,115.27
2011-07-29 16:00:00,16.76,23.92,109.12,16.57,117.24
2011-07-29 17:00:00,15.59,23.12,106.82,16.32,118.04
2011-07-29 18:00:00,16.27,23.66,112.24,16.14,118.09
2011-07-29 19:00:00,15.12,22.04,122.02,15.83,118.63
2011-07-29 20:00:00,10.88,21.27,118.43,15.66,120.3
2011-07-29 21:00:00,13.18,28.14,115.21,15.71,122.78
2011-07-29 22:00:00,12.48,25.57,115.01,16.1,124.17
2011-07-29 23:00:00,11.62,28.5,113.6,16.43,123.08
2011-07-30 00:00:00,12.93,25.99,117.96,16.71,120.66
2011-07-30 01:00:00,11.87,26.93,116.77,16.63,118.16
2011-07-30 02:00:00,14.32,20.7,105.03,16.43,115.29
2011-07-30 03:00:00,14.73,23.94,110.4,16.41,112.44
2011-07-30 04:00:00,8.59,18.18,107.31,16.05,111.69
2011-07-30 05:00:00,11.22,21.71,113.14,15.71,113.06
2011-07-30 06:00:00,11.14,21.77,111.36,15.33,115.48
2011-07-30 07:00:00,8.47,20.82,110.95,15.01,117.99
2011-07-30 08:00:00,10.32,22.88,114.01,14.65,121.07
2011-07-30 09:00:00,11.0,23.15,116.45,14.65,122.88
2011-07-30 10:00:00,11.15,23.93,115.95,15.42,121.49
2011-07-30 11:00:00,14.54,21.27,121.68,16.33,118.15
2011-07-30 12:00:00,15.66,19.36,123.99,16.22,118.71
2011-07-30 13:00:00,12.73,18.32,124.8,15.91,119.83
2011-07-30 14:00:00,10.56,19.04,106.06,15.6,119.82
2011-07-30 15:00:00,11.02,18.22,121.24,14.86,120.48
2011-07-30 16:00:00,9.94,19.86,118.49,14.13,122.71
2011-07-30 17:00:00,3.76,22.88,117.8,13.57,125.41
2011-07-30 18:00:00,2.9,21.38,128.64,12.68,129.88
2011-07-30 19:00:00,5.34,23.07,127.32,12.49,134.88
2011-07-30 20:00:00,9.26,25.15,128.71,12.57,139.65
2011-07-30 21:00:00,10.29,25.48,127.62,13.04,141.94
2011-07-30 22:00:00,9.5,27.6,126.35,13.56,141.27
2011-07-30 23:00:00,10.82,26.27,123.41,14.78,139.05
2011-07-31 00:00:00,13.2,24.91,126.92,15.6,137.61
2011-07-31 01:00:00,16.08,27.14,127.56,16.19,137.22
2011-07-31 02:00:00,15.17,27.88,129.8,16.67,137.06
2011-07-31 03:00:00,13.53,29.64,132.73,17.28,137.62
2011-07-31 04:00:00,10.84,28.43,129.9,18.46,133.7
2011-07-31 05:00:00,7.52,24.56,123.64,18.66,127.57
2011-07-31 06:00:00,9.86,26.25,128.38,18.48,121.23
2011-07-31 07:00:00,11.44,25.25,105.49,19.36,114.2
2011-07-31 08:00:00,18.63,26.58,109.48,19.76,112.16
2011-07-31 09:00:00,18.54,26.53,101.66,20.46,111.18
2011-07-31 10:00:00,16.4,22.32,110.28,21.01,109.61
2011-07-31 11:00:00,19.35,21.02,105.4,21.51,106.64
2011-07-31 12:00:00,14.14,30.4,100.46,21.54,104.35
2011-07-31 13:00:00,17.15,24.9,99.38,21.39,102.28
2011-07-31 14:00:00,17.9,22.53,100.38,20.75,100.89
2011-07-31 15:00:00,19.15,31.1,104.83,19.85,99.71
2011-07-31 16:00:00,19.33,26.03,96.99,18.79,99.13
2011-07-31 17:00:00,17.52,25.77,96.83,18.27,99.08
2011-07-31 18:00:00,15.52,21.77,105.93,17.8,99.97
2011-07-31 19:00:00,17.07,21.73,100.59,17.02,101.8
2011-07-31 20:00:00,12.85,22.89,100.36,16.14,104.36
2011-07-31 21:00:00,11.44,21.78,101.96,15.45,106.79
2011-07-31 22:00:00,7.66,21.43,104.36,14.92,108.98
2011-07-31 23:00:00,10.15,19.77,103.73,13.89,114.27
2011-08-01 00:00:00,10.52,21.71,110.37,13.07,122.84
2011-08-01 01:00:00,10.5,22.16,107.34,13.2,129.33
2011-08-01 02:00:00,11.18,22.94,112.6,13.56,133.07
2011-08-01 03:00:00,11.03,25.25,117.55,13.84,134.85
2011-08-01 04:00:00,11.14,25.72,116.53,13.8,135.62
2011-08-01 05:00:00,10.66,27.3,118.43,14.01,134.56
2011-08-01 06:00:00,10.84,27.25,122.96,15.16,131.39
2011-08-01 07:00:00,12.1,26.11,122.94,15.47,130.42
2011-08-01 08:00:00,11.94,27.32,122.9,16.1,130.17
2011-08-01 09:00:00,16.15,27.1,122.7,17.28,127.95
2011-08-01 10:00:00,18.22,25.71,119.78,18.68,123.2
2011-08-01 11:00:00,18.56,23.04,116.34,19.49,119.4
2011-08-01 12:00:00,17.12,24.87,114.12,19.89,117.47
2011-08-01 13:00:00,17.28,24.64,116.0,19.79,116.0
2011-08-01 14:00:00,15.34,23.06,115.32,18.87,116.41
2011-08-01 15:00:00,15.72,23.99,114.92,18.29,116.21
2011-08-01 16:00:00,14.78,25.88,117.52,17.52,115.37
2011-08-01 17:00:00,14.29,25.2,117.2,16.95,115.37
2011-08-01 18:00:00,16.5,24.39,118.24,16.88,114.58
2011-08-01 19:00:00,14.98,26.91,110.59,16.39,113.34
2011-08-01 20:00:00,13.76,27.05,102.83,16.03,109.54
2011-08-01 21:00:00,9.31,19.7,74.92,15.34,103.46
2011-08-01 22:00:00,8.77,19.42,77.63,14.61,97.07
2011-08-01 23:00:00,6.98,19.26,80.02,14.18,93.31
2011-08-02 00:00:00,10.44,16.05,86.26,13.88,92.58
2011-08-02 01:00:00,6.6,14.93,85.29,13.32,93.58
2011-08-02 02:00:00,5.78,15.41,85.93,12.45,97.35
2011-08-02 03:00:00,6.12,15.42,87.89,11.62,103.31
2011-08-02 04:00:00,5.48,16.8,97.26,10.79,110.87
2011-08-02 05:00:00,5.93,16.7,98.9,11.08,116.32
2011-08-02 06:00:00,6.94,19.22,104.13,11.29,120.17
2011-08-02 07:00:00,8.5,20.2,102.92,11.54,124.5
2011-08-02 08:00:00,7.92,20.3,107.47,12.39,127.66
2011-08-02 09:00:00,8.51,22.77,109.94,13.42,128.61
2011-08-02 10:00:00,12.5,21.62,114.94,15.44,125.19
2011-08-02 11:00:00,15.82,22.19,116.41,17.13,123.4
2011-08-02 12:00:00,16.26,22.76,119.89,18.06,123.35
2011-08-02 13:00:00,17.44,22.6,123.84,18.83,123.4
2011-08-02 14:00:00,18.53,23.84,118.86,19.4,121.31
2011-08-02 15:00:00,20.45,26.14,118.04,19.03,109.67
2011-08-02 16:00:00,21.44,27.47,70.89,19.09,92.42
2011-08-02 17:00:00,20.68,27.15,84.19,19.85,89.6
2011-08-02 18:00:00,20.6,22.26,85.91,19.97,93.78
2011-08-02 19:00:00,20.75,25.5,85.75,20.99,92.95
2011-08-02 20:00:00,20.41,21.67,84.43,21.29,91.06
2011-08-02 21:00:00,21.16,19.24,84.57,21.08,87.16
2011-08-02 22:00:00,21.46,25.52,81.86,20.73,79.86
2011-08-02 23:00:00,20.17,25.28,73.05,19.48,73.44
2011-08-03 00:00:00,21.69,22.61,72.25,18.01,72.62
2011-08-03 01:00:00,21.77,22.34,62.54,17.51,75.38
2011-08-03 02:00:00,21.7,24.49,65.71,17.75,76.58
2011-08-03 03:00:00,21.38,21.36,60.52,17.89,75.74
2011-08-03 04:00:00,21.48,21.29,82.78,17.53,75.16
2011-08-03 05:00:00,21.58,23.14,71.39,17.25,75.57
2011-08-03 06:00:00,21.66,19.98,72.95,16.77,75.7
2011-08-03 07:00:00,21.8,23.26,67.8,16.23,76.97
2011-08-03 08:00:00,21.72,18.93,67.52,15.78,77.55
2011-08-03 09:00:00,13.08,17.98,59.25,15.47,77.47
2011-08-03 10:00:00,15.55,19.31,60.47,14.88,76.7
2011-08-03 11:00:00,21.78,17.37,54.79,14.96,74.05
2011-08-03 12:00:00,21.72,17.89,55.17,15.22,71.58
2011-08-03 13:00:00,21.09,16.14,58.02,15.09,69.48
2011-08-03 14:00:00,20.01,17.82,53.2,14.82,67.32
2011-08-03 15:00:00,21.8,17.26,52.45,14.24,65.62
2011-08-03 16:00:00,21.67,20.28,51.43,13.68,63.56
2011-08-03 17:00:00,21.82,17.49,52.78,13.49,60.36
2011-08-03 18:00:00,20.45,15.72,36.22,13.04,58.29
2011-08-03 19:00:00,20.92,15.14,50.35,12.68,56.82
2011-08-03 20:00:00,20.26,15.36,37.66,12.45,55.54
2011-08-03 21:00:00,20.15,15.32,38.94,12.28,54.35
2011-08-03 22:00:00,21.66,15.14,42.88,12.56,52.45
2011-08-03 23:00:00,21.28,14.88,45.1,12.21,50.87
2011-08-04 00:00:00,21.34,13.93,36.99,12.44,47.01
2011-08-04 01:00:00,19.75,13.55,31.13,12.42,43.14
2011-08-04 02:00:00,21.14,14.31,30.16,12.41,39.35
2011-08-04 03:00:00,20.92,14.37,26.22,12.28,36.02
2011-08-04 04:00:00,19.94,15.1,28.61,12.07,32.98
2011-08-04 05:00:00,21.48,13.67,29.3,11.85,29.69
2011-08-04 06:00:00,21.0,13.73,28.18,11.65,26.55
2011-08-04 07:00:00,21.54,13.99,25.23,11.37,23.79
2011-08-04 08:00:00,19.5,13.44,20.43,10.76,21.93
2011-08-04 09:00:00,16.33,12.65,19.17,10.05,21.07
2011-08-04 10:00:00,13.48,12.2,24.32,9.93,20.75
2011-08-04 11:00:00,11.28,10.28,22.78,9.48,22.08
2011-08-04 12:00:00,10.03,9.65,23.58,9.1,24.26
2011-08-04 13:00:00,11.17,8.93,20.61,8.88,25.31
2011-08-04 14:00:00,10.77,8.98,27.14,8.56,25.28
2011-08-04 15:00:00,6.59,9.13,21.54,8.18,24.3
2011-08-04 16:00:00,5.94,8.1,28.5,7.77,23.42
2011-08-04 17:00:00,6.54,7.32,27.42,7.76,22.43
2011-08-04 18:00:00,4.35,7.47,17.57,7.61,20.97
2011-08-04 19:00:00,3.7,8.55,15.27,7.24,19.05
2011-08-04 20:00:00,3.52,5.89,3.67,6.72,16.12
2011-08-04 21:00:00,2.6,6.17,6.99,6.16,12.34
2011-08-04 22:00:00,1.47,4.6,22.37,5.74,8.63
2011-08-04 23:00:00,2.98,4.15,5.18,5.33,5.33
2011-08-05 00:00:00,2.44,4.54,24.33,4.89,2.73
2011-08-05 01:00:00,2.05,3.89,-1.91,4.5,2.11
2011-08-05 02:00:00,1.35,2.93,-20.03,4.2,2.13
2011-08-05 03:00:00,0.71,4.04,-21.9,3.9,2.11
2011-08-05 04:00:00,0.11,4.52,-27.96,3.58,3.67
2011-08-05 05:00:00,0.15,5.23,-27.19,3.3,4.73
2011-08-05 06:00:00,0.08,0.92,-33.37,2.95,-0.59
2011-08-05 07:00:00,0.04,1.19,-18.35,2.56,-13.03
2011-08-05 08:00:00,0.13,1.07,-54.36,2.37,-32.77
2011-08-05 09:00:00,0.02,2.0,-22.12,2.3,-52.62
2011-08-05 10:00:00,0.23,0.55,-112.12,2.08,-68.32
2011-08-05 11:00:00,0.1,1.16,-162.29,1.71,-76.1
2011-08-05 12:00:00,0.09,2.7,-112.11,1.48,-74.72
2011-08-05 13:00:00,0.32,3.88,-110.81,1.53,-70.57
2011-08-05 14:00:00,0.46,3.41,-118.47,1.84,-68.85
2011-08-05 15:00:00,0.58,4.48,-120.33,2.34,-69.58
2011-08-05 16:00:00,0.72,3.99,-110.52,3.08,-74.2
2011-08-05 17:00:00,0.94,4.24,-135.41,3.88,-82.24
2011-08-05 18:00:00,0.22,5.22,-131.41,4.51,-90.45
2011-08-05 19:00:00,2.76,5.27,-133.49,5.0,-96.93
2011-08-05 20:00:00,4.49,4.76,-132.76,5.42,-102.88
2011-08-05 21:00:00,3.96,6.26,-130.36,5.84,-108.68
2011-08-05 22:00:00,3.5,5.91,-133.04,6.33,-114.23
2011-08-05 23:00:00,5.32,6.02,-118.28,6.85,-120.42
2011-08-06 00:00:00,5.82,8.75,-115.03,7.27,-127.29
2011-08-06 01:00:00,5.8,10.14,-120.9,7.56,-133.42
2011-08-06 02:00:00,11.06,11.48,-121.21,7.74,-138.65
2011-08-06 03:00:00,12.44,12.56,-124.13,7.93,-142.61
2011-08-06 04:00:00,12.48,12.92,-127.8,8.27,-143.88
2011-08-06 05:00:00,11.07,13.09,-135.55,8.68,-143.21
2011-08-06 06:00:00,11.77,11.59,-143.81,9.09,-143.09
2011-08-06 07:00:00,12.88,11.54,-151.46,9.33,-144.17
2011-08-06 08:00:00,14.22,11.71,-149.33,9.46,-145.06
2011-08-06 09:00:00,12.29,12.4,-152.5,10.28,-146.4
2011-08-06 10:00:00,11.77,13.84,-160.58,10.42,-149.78
2011-08-06 11:00:00,11.69,12.44,-161.96,10.13,-152.92
2011-08-06 12:00:00,12.02,12.23,-153.64,9.77,-153.54
2011-08-06 13:00:00,11.37,12.43,-154.83,9.56,-152.43
2011-08-06 14:00:00,11.08,12.44,-156.11,9.54,-150.69
2011-08-06 15:00:00,11.76,12.37,-157.79,9.51,-150.09
2011-08-06 16:00:00,11.58,12.83,-159.79,9.54,-151.55
2011-08-06 17:00:00,9.17,13.16,-160.38,10.11,-155.08
2011-08-06 18:00:00,12.72,14.4,-152.42,10.76,-155.45
2011-08-06 19:00:00,17.45,15.59,-157.06,11.36,-152.59
2011-08-06 20:00:00,18.07,17.1,-163.05,11.86,-151.75
2011-08-06 21:00:00,16.77,17.69,-171.78,11.98,-152.25
2011-08-06 22:00:00,15.92,18.21,-42.46,11.57,-154.23
2011-08-06 23:00:00,12.73,18.1,-39.36,11.27,-155.64
2011-08-07 00:00:00,9.24,17.56,-54.34,10.84,-157.36
2011-08-07 01:00:00,12.93,14.55,169.71,10.3,-159.6
2011-08-07 02:00:00,13.24,16.95,166.26,10.63,-163.94
2011-08-07 03:00:00,14.57,14.86,166.9,10.5,-167.91
2011-08-07 04:00:00,11.42,17.57,167.76,10.16,-173.8
2011-08-07 05:00:00,15.19,15.94,164.98,9.75,-179.33
2011-08-07 06:00:00,11.88,18.57,152.41,9.4,-175.5
2011-08-07 07:00:00,9.54,16.49,142.15,9.05,-172.65
2011-08-07 08:00:00,10.28,15.52,133.24,8.88,-177.72
2011-08-07 09:00:00,12.68,12.65,119.84,8.84,170.27
2011-08-07 10:00:00,6.2,10.55,123.36,8.3,159.21
2011-08-07 11:00:00,2.53,8.88,123.54,7.86,149.41
2011-08-07 12:00:00,2.62,5.81,130.37,7.58,139.68
2011-08-07 13:00:00,1.06,5.62,120.96,7.4,129.77
2011-08-07 14:00:00,0.91,4.8,115.39,7.32,120.06
2011-08-07 15:00:00,1.07,6.14,130.45,7.06,110.36
2011-08-07 16:00:00,0.89,8.66,129.44,6.4,102.77
2011-08-07 17:00:00,0.28,3.77,72.43,5.83,104.31
2011-08-07 18:00:00,0.14,3.41,93.13,5.85,113.74
2011-08-07 19:00:00,0.06,3.21,136.48,6.21,119.98
2011-08-07 20:00:00,0.1,4.82,161.24,7.31,122.25
2011-08-07 21:00:00,0.88,10.93,122.82,8.15,123.91
2011-08-07 22:00:00,1.33,10.33,115.51,8.37,125.25
2011-08-07 23:00:00,0.68,10.43,107.31,8.47,124.12
2011-08-08 00:00:00,2.22,8.56,122.32,8.74,123.21
2011-08-08 01:00:00,3.83,10.65,124.16,9.07,120.02
2011-08-08 02:00:00,7.18,11.36,139.7,8.6,117.51
2011-08-08 03:00:00,6.18,12.07,136.18,8.81,118.42
2011-08-08 04:00:00,6.42,11.73,135.35,9.05,122.13
2011-08-08 05:00:00,5.64,12.83,137.98,9.29,128.4
2011-08-08 06:00:00,6.78,12.91,142.0,9.6,132.56
2011-08-08 07:00:00,9.1,15.7,127.45,9.88,132.55
2011-08-08 08:00:00,6.79,16.24,129.78,9.91,130.09
2011-08-08 09:00:00,5.7,17.35,120.6,9.87,125.89
2011-08-08 10:00:00,5.48,13.51,103.8,10.12,119.29
2011-08-08 11:00:00,8.09,14.83,103.81,10.94,109.94
2011-08-08 12:00:00,13.02,15.91,123.71,12.11,102.42
2011-08-08 13:00:00,18.72,15.77,123.46,12.32,98.31
2011-08-08 14:00:00,13.44,16.07,113.44,12.31,96.39
2011-08-08 15:00:00,11.14,25.71,90.43,12.3,95.45
2011-08-08 16:00:00,13.43,16.17,101.83,12.24,95.27
2011-08-08 17:00:00,15.04,20.09,90.87,12.76,94.7
2011-08-08 18:00:00,11.9,18.42,93.18,13.38,92.1
2011-08-08 19:00:00,11.11,19.11,74.39,13.67,89.13
2011-08-08 20:00:00,9.18,13.61,78.34,13.66,86.91
2011-08-08 21:00:00,7.26,18.06,65.46,13.34,86.16
2011-08-08 22:00:00,9.02,14.42,64.97,13.17,84.88
2011-08-08 23:00:00,13.04,18.93,66.46,13.04,83.41
2011-08-09 00:00:00,15.22,17.31,67.57,13.39,79.84
2011-08-09 01:00:00,11.61,15.88,68.49,13.21,77.42
2011-08-09 02:00:00,10.71,15.84,62.76,13.7,75.02
2011-08-09 03:00:00,18.36,16.12,66.02,13.79,72.49
2011-08-09 04:00:00,21.56,16.2,53.76,13.4,70.8
2011-08-09 05:00:00,20.36,16.19,55.23,12.96,68.11
2011-08-09 06:00:00,19.9,14.12,53.91,12.35,66.17
2011-08-09 07:00:00,21.54,13.83,55.0,11.76,65.04
2011-08-09 08:00:00,21.04,14.36,54.32,11.14,63.81
2011-08-09 09:00:00,19.74,13.94,52.62,10.62,63.33
2011-08-09 10:00:00,19.56,13.3,56.39,10.34,62.23
2011-08-09 11:00:00,19.56,13.59,54.34,10.38,60.36
2011-08-09 12:00:00,19.56,8.67,63.79,10.49,58.35
2011-08-09 13:00:00,12.83,10.43,53.4,10.14,57.83
2011-08-09 14:00:00,10.6,7.94,49.35,9.63,59.42
2011-08-09 15:00:00,6.86,9.92,48.61,8.86,60.53
2011-08-09 16:00:00,8.22,7.92,38.88,8.3,61.11
2011-08-09 17:00:00,8.56,9.6,42.82,8.04,59.54
2011-08-09 18:00:00,6.72,9.22,42.51,7.73,57.49
2011-08-09 19:00:00,7.02,10.65,40.44,7.4,56.47
2011-08-09 20:00:00,6.53,7.27,37.05,7.09,56.47
2011-08-09 21:00:00,5.15,8.81,30.27,6.85,57.51
2011-08-09 22:00:00,1.0,6.94,23.67,6.55,58.25
2011-08-09 23:00:00,0.77,6.89,27.55,6.22,58.26
2011-08-10 00:00:00,0.69,5.85,54.57,5.97,58.01
2011-08-10 01:00:00,0.92,5.16,33.26,5.84,57.24
2011-08-10 02:00:00,1.36,4.52,21.51,5.82,56.45
2011-08-10 03:00:00,0.73,3.29,61.39,5.75,55.24
2011-08-10 04:00:00,0.16,3.52,16.92,5.63,53.27
2011-08-10 05:00:00,0.0,2.26,8.76,5.25,51.74
2011-08-10 06:00:00,0.0,4.35,1.41,4.65,50.85
2011-08-10 07:00:00,0.0,2.77,8.68,3.9,50.64
2011-08-10 08:00:00,0.0,4.3,9.53,3.03,50.75
2011-08-10 09:00:00,0.11,4.24,23.09,2.29,52.78
2011-08-10 10:00:00,0.14,3.17,8.42,1.77,67.21
2011-08-10 11:00:00,0.02,0.89,75.16,1.42,82.07
2011-08-10 12:00:00,0.02,1.63,125.82,1.28,93.39
2011-08-10 13:00:00,0.04,1.74,114.08,1.18,94.32
2011-08-10 14:00:00,0.08,1.62,104.84,0.95,83.77
2011-08-10 15:00:00,0.08,0.57,91.95,0.65,59.95
2011-08-10 16:00:00,0.08,1.4,-44.56,0.37,7.94
2011-08-10 17:00:00,0.08,1.4,-125.12,0.4,-66.63
2011-08-10 18:00:00,0.08,1.84,151.06,0.62,-115.11
2011-08-10 19:00:00,0.22,2.14,138.48,1.03,-142.11
2011-08-10 20:00:00,0.93,2.29,126.1,1.49,-155.21
2011-08-10 21:00:00,1.87,1.9,121.01,1.94,-161.77
2011-08-10 22:00:00,2.62,1.6,144.39,2.35,-167.41
2011-08-10 23:00:00,2.84,2.03,175.22,2.72,-171.05
2011-08-11 00:00:00,2.86,3.17,-139.99,3.12,-174.39
2011-08-11 01:00:00,2.94,2.87,-150.26,3.65,-178.12
2011-08-11 02:00:00,2.53,3.06,-168.52,4.23,178.82
2011-08-11 03:00:00,1.68,3.03,-173.87,4.68,177.63
2011-08-11 04:00:00,2.48,2.49,-165.83,4.86,178.16
2011-08-11 05:00:00,2.0,2.4,-168.29,4.93,174.82
2011-08-11 06:00:00,2.0,1.61,-123.31,5.04,168.95
2011-08-11 07:00:00,2.3,2.34,-147.3,5.1,164.15
2011-08-11 08:00:00,1.54,3.41,-167.85,4.61,158.93
2011-08-11 09:00:00,0.88,2.54,-173.24,3.92,154.96
2011-08-11 10:00:00,0.27,3.14,-169.9,3.26,150.31
2011-08-11 11:00:00,0.22,2.51,-167.34,2.2,150.06
2011-08-11 12:00:00,0.02,4.43,-165.27,1.08,167.96
2011-08-11 13:00:00,0.02,4.55,-155.48,0.8,-133.11
2011-08-11 14:00:00,0.34,3.49,-152.13,1.45,-96.4
2011-08-11 15:00:00,0.72,1.51,-150.47,2.49,-85.53
2011-08-11 16:00:00,0.55,2.55,-93.86,3.69,-83.89
2011-08-11 17:00:00,1.55,3.44,-102.41,4.86,-86.55
2011-08-11 18:00:00,1.82,5.36,-111.18,5.75,-92.05
2011-08-11 19:00:00,1.82,5.72,-108.86,6.39,-99.26
2011-08-11 20:00:00,1.7,5.09,-119.39,6.92,-106.47
2011-08-11 21:00:00,1.46,6.35,-105.17,7.33,-112.95
2011-08-11 22:00:00,2.17,7.12,-115.74,7.57,-119.33
2011-08-11 23:00:00,3.94,8.55,-120.91,7.58,-126.65
2011-08-12 00:00:00,3.9,8.83,-127.8,7.51,-134.5
2011-08-12 01:00:00,6.58,10.12,-134.72,7.42,-141.07
2011-08-12 02:00:00,9.91,10.51,-131.68,7.31,-145.88
2011-08-12 03:00:00,13.28,8.75,-140.25,7.32,-149.65
2011-08-12 04:00:00,13.9,7.35,-152.76,7.24,-153.72
2011-08-12 05:00:00,12.14,7.65,-153.54,7.23,-154.27
2011-08-12 06:00:00,11.12,8.82,-151.83,7.31,-151.82
2011-08-12 07:00:00,7.69,9.53,-142.5,7.4,-149.63
2011-08-12 08:00:00,5.28,9.0,-147.88,7.49,-148.01
2011-08-12 09:00:00,2.47,10.12,-151.08,7.66,-146.4
2011-08-12 10:00:00,2.6,9.03,-160.0,8.3,-147.47
2011-08-12 11:00:00,3.34,9.61,-152.87,8.01,-148.71
2011-08-12 12:00:00,3.86,6.44,-148.0,7.21,-149.06
2011-08-12 13:00:00,2.5,7.32,-140.41,6.42,-148.94
2011-08-12 14:00:00,3.2,6.75,-145.93,5.75,-148.58
2011-08-12 15:00:00,2.17,7.91,-145.86,5.21,-146.04
2011-08-12 16:00:00,2.08,7.6,-157.46,5.16,-137.0
2011-08-12 17:00:00,3.28,8.3,-151.87,6.04,-133.67
2011-08-12 18:00:00,7.66,7.77,-164.35,7.35,-136.08
2011-08-12 19:00:00,9.06,9.32,-161.5,8.3,-140.97
2011-08-12 20:00:00,9.58,11.28,-170.72,8.99,-146.66
2011-08-12 21:00:00,7.32,11.48,-173.83,9.46,-152.58
2011-08-12 22:00:00,6.46,12.6,-176.24,9.74,-158.22
2011-08-12 23:00:00,5.74,13.57,175.4,9.44,-161.96
2011-08-13 00:00:00,6.52,15.4,176.91,9.29,-165.63
2011-08-13 01:00:00,8.9,16.22,171.29,9.38,-169.09
2011-08-13 02:00:00,14.54,15.94,165.42,9.75,-171.62
2011-08-13 03:00:00,15.05,18.43,164.32,10.11,-172.81
2011-08-13 04:00:00,12.98,17.66,162.2,10.48,-173.39
2011-08-13 05:00:00,14.12,18.66,157.04,11.37,-174.68
2011-08-13 06:00:00,14.48,17.14,156.25,11.84,-178.43
2011-08-13 07:00:00,11.18,18.14,152.32,11.11,178.93
2011-08-13 08:00:00,8.4,19.35,150.78,10.71,176.46
2011-08-13 09:00:00,9.86,20.65,149.62,10.33,175.33
2011-08-13 10:00:00,13.18,16.48,145.71,10.51,173.55
2011-08-13 11:00:00,14.42,15.46,150.29,10.43,169.94
2011-08-13 12:00:00,12.55,12.51,159.54,10.3,164.12
2011-08-13 13:00:00,10.86,12.07,162.64,10.88,157.39
2011-08-13 14:00:00,8.91,11.89,171.15,11.22,152.66
2011-08-13 15:00:00,8.88,13.83,170.37,10.2,156.28
2011-08-13 16:00:00,4.86,15.38,173.68,9.75,169.24
2011-08-13 17:00:00,8.56,17.73,174.86,11.2,177.09
2011-08-13 18:00:00,7.95,20.06,126.87,11.12,174.2
2011-08-13 19:00:00,7.08,21.36,131.86,10.39,-178.41
2011-08-13 20:00:00,12.05,23.26,167.38,10.9,-178.2
2011-08-13 21:00:00,13.9,23.43,164.19,11.78,166.82
2011-08-13 22:00:00,4.13,14.5,86.42,9.98,148.96
2011-08-13 23:00:00,3.98,19.46,106.36,10.05,120.26
2011-08-14 00:00:00,5.54,19.9,127.74,11.41,96.59
2011-08-14 01:00:00,8.36,23.08,122.43,11.56,96.54
2011-08-14 02:00:00,6.45,21.11,106.8,12.03,109.95
2011-08-14 03:00:00,4.53,20.3,101.62,13.14,122.88
2011-08-14 04:00:00,6.51,20.51,107.84,13.9,129.67
2011-08-14 05:00:00,7.56,20.74,123.1,14.57,136.26
2011-08-14 06:00:00,9.75,22.99,128.66,15.03,145.22
2011-08-14 07:00:00,15.8,25.08,117.92,17.27,134.53
2011-08-14 08:00:00,14.38,22.77,109.57,18.25,112.83
2011-08-14 09:00:00,15.82,22.39,94.06,18.67,105.43
2011-08-14 10:00:00,14.56,24.65,98.81,19.55,102.66
2011-08-14 11:00:00,18.27,21.82,108.34,19.33,99.06
2011-08-14 12:00:00,19.23,24.15,104.55,18.93,97.66
2011-08-14 13:00:00,18.11,20.28,101.14,18.84,97.08
2011-08-14 14:00:00,16.24,22.21,101.79,18.41,95.14
2011-08-14 15:00:00,15.52,18.05,96.99,17.02,92.69
2011-08-14 16:00:00,15.23,16.56,96.76,15.36,91.64
2011-08-14 17:00:00,6.12,14.28,99.26,13.9,94.81
2011-08-14 18:00:00,7.14,16.02,99.9,12.61,100.91
2011-08-14 19:00:00,5.0,17.14,99.66,11.65,107.98
2011-08-14 20:00:00,7.75,15.78,103.97,11.22,115.97
2011-08-14 21:00:00,11.46,17.17,111.8,11.03,124.2
2011-08-14 22:00:00,11.9,18.33,108.74,11.26,130.24
2011-08-14 23:00:00,7.46,19.92,110.19,11.78,131.43
2011-08-15 00:00:00,9.76,19.67,120.54,12.07,129.76
2011-08-15 01:00:00,8.02,18.52,123.25,12.24,128.86
2011-08-15 02:00:00,5.33,18.1,123.07,12.18,129.75
2011-08-15 03:00:00,4.97,19.38,126.61,12.36,132.34
2011-08-15 04:00:00,7.42,19.21,131.32,12.52,136.15
2011-08-15 05:00:00,8.93,20.47,132.36,12.53,140.99
2011-08-15 06:00:00,8.93,21.48,135.34,12.07,147.84
2011-08-15 07:00:00,8.82,23.03,139.16,12.17,152.23
2011-08-15 08:00:00,8.28,22.67,134.36,12.86,152.19
2011-08-15 09:00:00,14.01,22.1,137.14,14.78,146.45
2011-08-15 10:00:00,17.86,21.38,134.06,16.29,139.33
2011-08-15 11:00:00,16.28,19.91,131.38,17.09,133.67
2011-08-15 12:00:00,16.6,19.89,143.62,18.04,128.39
2011-08-15 13:00:00,19.44,23.94,134.96,19.02,123.16
2011-08-15 14:00:00,20.15,16.91,120.81,18.34,119.9
2011-08-15 15:00:00,21.38,21.82,103.6,16.33,110.35
2011-08-15 16:00:00,20.49,20.88,83.19,14.83,91.64
2011-08-15 17:00:00,9.23,17.88,92.91,13.53,80.37
2011-08-15 18:00:00,14.79,19.29,77.73,13.79,82.29
2011-08-15 19:00:00,13.71,20.77,71.57,14.29,82.58
