wind_speed,direction
2.117,102.529
2.062,126.87
2.688,107.819
2.31,102.804
2.115,121.607
2.26,147.529
3.319,173.991
3.359,176.987
4.247,190.491
5.031,186.71
5.962,188.13
6.327,187.595
5.796,186.34
5.881,185.194
4.977,189.926
4.674,180.0
5.296,174.806
5.464,170.134
5.851,161.2
5.471,142.125
5.445,138.576
4.921,132.089
3.276,109.093
2.286,86.424
3.243,35.538
2.973,63.435
2.959,81.254
3.012,75.068
3.17,60.255
2.718,62.447
2.698,72.181
2.007,85.03
1.809,103.24
2.292,133.025
2.375,135.0
2.544,123.69
2.498,129.472
2.797,120.964
2.943,126.87
3.141,130.365
3.395,139.185
3.35,136.397
2.465,143.13
1.929,123.69
1.401,135.0
0.897,153.435
1.441,74.055
2.351,82.405
2.886,70.56
4.489,49.399
5.175,43.025
5.62,45.909
3.633,33.69
3.432,322.125
3.261,303.024
3.741,280.886
5.544,260.754
6.774,243.97
8.127,235.176
7.405,246.666
7.706,243.853
7.596,245.943
7.582,243.02
7.584,242.592
6.328,239.036
5.313,237.426
5.255,224.029
4.048,225.0
3.228,255.257
3.724,192.095
3.444,168.69
2.445,167.005
3.323,245.225
3.563,246.371
3.909,254.476
3.034,240.945
2.516,65.556
2.582,38.66
3.159,2.602
3.715,357.798
4.661,355.237
5.247,344.876
5.916,356.1
5.72,344.745
1.61,18.435
0.414,71.565
1.853,169.38
3.437,135.0
3.125,112.932
4.501,115.278
1.202,232.125
3.232,170.789
3.079,153.435
3.343,127.694
4.682,109.654
6.874,84.56
9.22,64.058
10.604,59.444
10.182,17.464
11.569,357.936
11.009,353.48
11.616,348.367
8.363,341.822
7.909,331.587
9.461,337.166
9.217,343.163
8.451,351.431
7.817,3.468
6.608,0.0
5.72,3.652
6.929,4.085
6.583,352.875
7.528,0.0
6.425,6.226
6.26,2.082
6.18,32.381
7.27,39.428
7.504,44.37
7.489,43.755
7.679,30.677
8.254,26.928
7.979,21.037
8.883,21.522
9.489,17.56
10.889,16.927
11.381,17.745
11.963,16.157
12.46,14.158
12.995,12.369
12.116,10.397
11.558,10.008
14.355,19.904
12.988,18.768
9.808,5.44
8.882,26.916
10.362,28.61
10.44,37.875
10.802,34.261
7.87,56.056
5.884,15.461
6.086,26.565
9.518,52.943
9.315,59.808
11.267,47.406
12.311,39.499
12.946,38.333
13.542,36.202
14.46,34.554
16.741,30.564
17.005,28.98
19.269,25.295
19.783,24.611
16.152,11.143
17.496,3.626
16.76,350.018
18.226,2.045
25.449,19.983
23.348,20.011
25.748,33.267
19.794,353.577
25.653,343.225
25.419,327.508
23.615,312.474
21.043,301.34
26.575,286.564
24.359,293.16
20.97,295.959
18.613,289.626
16.623,291.541
16.65,292.62
17.402,283.267
17.718,268.277
18.312,264.657
